locus tag	organism	symbol	Gene ID	PFAM
SAOUHSC_02634	S. aureus NCTC8325	SAOUHSC_02634	3921411	
SAOUHSC_02635	S. aureus NCTC8325	SAOUHSC_02635	3921412	zf-ribbon_3
SAOUHSC_A02503	S. aureus NCTC8325	SAOUHSC_A02503	3921707	
S1021	S. aureus NCTC8325	S1021		
SAOUHSC_02636	S. aureus NCTC8325	SAOUHSC_02636	3921413	
S1022	S. aureus NCTC8325	S1022		
SAOUHSC_02638	S. aureus NCTC8325	SAOUHSC_02638	3921415	DUF218
S1023	S. aureus NCTC8325	S1023		
SAOUHSC_A02505	S. aureus NCTC8325	SAOUHSC_A02505	3921708	
SAOUHSC_02639	S. aureus NCTC8325	SAOUHSC_02639	3921416	
SAOUHSC_02640	S. aureus NCTC8325	SAOUHSC_02640	3921417	ABC_tran
SAOUHSC_02641	S. aureus NCTC8325	SAOUHSC_02641	3921418	MacB_PCD
SAOUHSC_02643	S. aureus NCTC8325	SAOUHSC_02643	3921205	Response_reg
SAOUHSC_02644	S. aureus NCTC8325	SAOUHSC_02644	3921206	HATPase_c
SAOUHSC_02645	S. aureus NCTC8325	SAOUHSC_02645	3921207	LytTR
SAOUHSC_02646	S. aureus NCTC8325	SAOUHSC_02646	3921208	DUF3021
S1024	S. aureus NCTC8325	S1024		
SAOUHSC_02647	S. aureus NCTC8325	SAOUHSC_02647	3921209	Mqo
S1025	S. aureus NCTC8325	S1025		
S1026	S. aureus NCTC8325	S1026		
SAOUHSC_02648	S. aureus NCTC8325	SAOUHSC_02648	3921210	Lactate_perm
S1027	S. aureus NCTC8325	S1027		
SAOUHSC_02649	S. aureus NCTC8325	SAOUHSC_02649	3921211	Glyphos_transf
S1028	S. aureus NCTC8325	S1028		
SAOUHSC_02650	S. aureus NCTC8325	SAOUHSC_02650	3921212	DUF1510
S1029	S. aureus NCTC8325	S1029		
S1030	S. aureus NCTC8325	S1030		
SAOUHSC_02651	S. aureus NCTC8325	SAOUHSC_02651	3921213	Acetyltransf_1
S1031	S. aureus NCTC8325	S1031		
S1032	S. aureus NCTC8325	S1032		
SAOUHSC_02652	S. aureus NCTC8325	SAOUHSC_02652	3921214	ADH_zinc_N
SAOUHSC_02653	S. aureus NCTC8325	SAOUHSC_02653	3921215	Acetyltransf_10
S1033	S. aureus NCTC8325	S1033		
SAOUHSC_02654	S. aureus NCTC8325	SAOUHSC_02654	3921216	Pyr_redox_2
SAOUHSC_02655	S. aureus NCTC8325	SAOUHSC_02655	3921217	
SAOUHSC_02656	S. aureus NCTC8325	SAOUHSC_02656	3921218	DUF2871
SAOUHSC_02657	S. aureus NCTC8325	SAOUHSC_02657	3921219	
SAOUHSC_02658	S. aureus NCTC8325	SAOUHSC_02658	3921220	ABC2_membrane_3
S1034	S. aureus NCTC8325	S1034		
SAOUHSC_02659	S. aureus NCTC8325	SAOUHSC_02659	3921221	TetR_C_8
SAOUHSC_02660	S. aureus NCTC8325	SAOUHSC_02660	3921222	CorA
SAOUHSC_02661	S. aureus NCTC8325	SAOUHSC_02661	3921223	PTS_EIIC
S1035	S. aureus NCTC8325	S1035		
SAOUHSC_02663	S. aureus NCTC8325	SAOUHSC_02663	3921225	DUF1722
S1036	S. aureus NCTC8325	SSR42		
S1037	S. aureus NCTC8325	S1037		
SAOUHSC_02664	S. aureus NCTC8325	SAOUHSC_02664	3921226	HTH_18
SAOUHSC_02665	S. aureus NCTC8325	SAOUHSC_02665	3921227	Putative_PNPOx
S1038	S. aureus NCTC8325	S1038		
SAOUHSC_02666	S. aureus NCTC8325	SAOUHSC_02666	3921228	DUF4889
S1039	S. aureus NCTC8325	S1039		
SAOUHSC_02667	S. aureus NCTC8325	SAOUHSC_02667	3921229	SDF
S1040	S. aureus NCTC8325	S1040		
SAOUHSC_02668	S. aureus NCTC8325	SAOUHSC_02668	3921230	DUF3139
S1041	S. aureus NCTC8325	S1041		
SAOUHSC_02669	S. aureus NCTC8325	SAOUHSC_02669	3921231	MarR
S1042	S. aureus NCTC8325	S1042		
SAOUHSC_02670	S. aureus NCTC8325	SAOUHSC_02670	3921232	HSP20
SAOUHSC_02671	S. aureus NCTC8325	SAOUHSC_02671	3921233	MFS_1
S1043	S. aureus NCTC8325	S1043		
SAOUHSC_02672	S. aureus NCTC8325	SAOUHSC_02672	3921234	
SAOUHSC_02674	S. aureus NCTC8325	SAOUHSC_02674	3921236	MerR_1
SAOUHSC_02675	S. aureus NCTC8325	SAOUHSC_02675	3921237	GerE
S1044	S. aureus NCTC8325	S1044		
SAOUHSC_02676	S. aureus NCTC8325	SAOUHSC_02676	3921238	HisKA_3
SAOUHSC_02677	S. aureus NCTC8325	SAOUHSC_02677	3921239	GAF_2
SAOUHSC_02678	S. aureus NCTC8325	SAOUHSC_02678	3921240	Nitrate_red_gam
SAOUHSC_02679	S. aureus NCTC8325	SAOUHSC_02679	3921241	Nitrate_red_del
SAOUHSC_02680	S. aureus NCTC8325	SAOUHSC_02680	3921242	Fer4_11
S1045	S. aureus NCTC8325	S1045		
SAOUHSC_02681	S. aureus NCTC8325	SAOUHSC_02681	3921243	Molybdopterin
S1046	S. aureus NCTC8325	S1046		
SAOUHSC_02682	S. aureus NCTC8325	SAOUHSC_02682	3919701	TP_methylase
SAOUHSC_02683	S. aureus NCTC8325	SAOUHSC_02683	3919702	Rieske_2
SAOUHSC_02684	S. aureus NCTC8325	SAOUHSC_02684	3919703	Pyr_redox_2
SAOUHSC_02685	S. aureus NCTC8325	SAOUHSC_02685	3919704	CbiX
SAOUHSC_02686	S. aureus NCTC8325	SAOUHSC_02686	3919705	Acetyltransf_1
SAOUHSC_02687	S. aureus NCTC8325	SAOUHSC_02687	3919706	Form_Nir_trans
S1047	S. aureus NCTC8325	S1047		
SAOUHSC_02688	S. aureus NCTC8325	SAOUHSC_02688	3919707	Myco_arth_vir_N
SAOUHSC_02689	S. aureus NCTC8325	SAOUHSC_02689	3919708	AHSA1
SAOUHSC_02690	S. aureus NCTC8325	SAOUHSC_02690	3919709	ZinT
SAOUHSC_02691	S. aureus NCTC8325	SAOUHSC_02691	3919710	YoeB_toxin
SAOUHSC_02692	S. aureus NCTC8325	SAOUHSC_02692	3919711	PhdYeFM_antitox
SAOUHSC_02693	S. aureus NCTC8325	SAOUHSC_02693	3919712	
SAOUHSC_02694	S. aureus NCTC8325	SAOUHSC_02694	3919713	Thioredoxin_4
SAOUHSC_02695	S. aureus NCTC8325	SAOUHSC_02695	3919714	DUF4467
S1048	S. aureus NCTC8325	S1048		
SAOUHSC_02696	S. aureus NCTC8325	SAOUHSC_02696	3919715	FemAB
SAOUHSC_02697	S. aureus NCTC8325	SAOUHSC_02697	3919716	ABC_tran
SAOUHSC_02698	S. aureus NCTC8325	SAOUHSC_02698	3919717	BPD_transp_1
SAOUHSC_02699	S. aureus NCTC8325	SAOUHSC_02699	3919718	SBP_bac_3
S1049	S. aureus NCTC8325	S1049		
SAOUHSC_02700	S. aureus NCTC8325	SAOUHSC_02700	3919719	MFS_1
SAOUHSC_02701	S. aureus NCTC8325	SAOUHSC_02701	3919720	RP854
S1050	S. aureus NCTC8325	S1050		
S1051	S. aureus NCTC8325	S1051		
SAOUHSC_02702	S. aureus NCTC8325	SAOUHSC_02702	3919721	
S1052	S. aureus NCTC8325	S1052		
SAOUHSC_02703	S. aureus NCTC8325	gpmA	3919722	His_Phos_1
S1053	S. aureus NCTC8325	S1053		
SAOUHSC_02704	S. aureus NCTC8325	SAOUHSC_02704	3919723	Cation_efflux
SAOUHSC_02705	S. aureus NCTC8325	SAOUHSC_02705	3919724	
SAOUHSC_02706	S. aureus NCTC8325	SAOUHSC_02706	3919725	B
SAOUHSC_02707	S. aureus NCTC8325	SAOUHSC_02707	3919726	
S1054	S. aureus NCTC8325	S1054		
SAOUHSC_02708	S. aureus NCTC8325	SAOUHSC_02708	3919727	Leukocidin
S1055	S. aureus NCTC8325	S1055		
SAOUHSC_02709	S. aureus NCTC8325	SAOUHSC_02709	3919728	Leukocidin
SAOUHSC_02710	S. aureus NCTC8325	SAOUHSC_02710	3919729	Leukocidin
S1056	S. aureus NCTC8325	S1056		
SAOUHSC_02711	S. aureus NCTC8325	SAOUHSC_02711	3919730	QueT
SAOUHSC_02712	S. aureus NCTC8325	SAOUHSC_02712	3919731	BioW
SAOUHSC_02713	S. aureus NCTC8325	SAOUHSC_02713	3919732	Aminotran_1_2
SAOUHSC_02714	S. aureus NCTC8325	SAOUHSC_02714	3919733	BATS
SAOUHSC_02715	S. aureus NCTC8325	SAOUHSC_02715	3919734	Aminotran_3
SAOUHSC_02716	S. aureus NCTC8325	SAOUHSC_02716	3919735	AAA_26
SAOUHSC_A02577	S. aureus NCTC8325	SAOUHSC_A02577	3921709	
SAOUHSC_02717	S. aureus NCTC8325	SAOUHSC_02717	3919736	
S1057	S. aureus NCTC8325	S1057		
SAOUHSC_02718	S. aureus NCTC8325	SAOUHSC_02718	3919737	ABC_tran
SAOUHSC_02719	S. aureus NCTC8325	SAOUHSC_02719	3919738	ABC_tran
SAOUHSC_02720	S. aureus NCTC8325	SAOUHSC_02720	3919739	
SAOUHSC_02721	S. aureus NCTC8325	SAOUHSC_02721	3921597	Phage_holin_3_3
S1058	S. aureus NCTC8325	S1058		
SAOUHSC_02722	S. aureus NCTC8325	SAOUHSC_02722	3921598	GtrA
S1059	S. aureus NCTC8325	S1059		
SAOUHSC_02723	S. aureus NCTC8325	SAOUHSC_02723	3921599	Gly_kinase
SAOUHSC_02724	S. aureus NCTC8325	SAOUHSC_02724	3921600	DUF1510
SAOUHSC_02725	S. aureus NCTC8325	SAOUHSC_02725	3921601	MFS_1
SAOUHSC_02726	S. aureus NCTC8325	SAOUHSC_02726	3921602	GyrI-like
S1060	S. aureus NCTC8325	S1060		
SAOUHSC_02727	S. aureus NCTC8325	SAOUHSC_02727	3921603	Peptidase_C39_2
SAOUHSC_02728	S. aureus NCTC8325	SAOUHSC_02728	3921604	Metallophos
S1061	S. aureus NCTC8325	S1061		
SAOUHSC_02729	S. aureus NCTC8325	SAOUHSC_02729	3921605	AA_permease
SAOUHSC_02731	S. aureus NCTC8325	SAOUHSC_02731	3921606	Na_H_Exchanger
SAOUHSC_02732	S. aureus NCTC8325	SAOUHSC_02732	3921607	
SAOUHSC_02733	S. aureus NCTC8325	SAOUHSC_02733	3921608	AA_permease_2
SAOUHSC_02734	S. aureus NCTC8325	SAOUHSC_02734	3921609	
SAOUHSC_02736	S. aureus NCTC8325	SAOUHSC_02736	3921610	Beta-lactamase
SAOUHSC_02737	S. aureus NCTC8325	SAOUHSC_02737	3921611	Epimerase
SAOUHSC_02738	S. aureus NCTC8325	SAOUHSC_02738	3921612	DUF4668
SAOUHSC_02739	S. aureus NCTC8325	SAOUHSC_02739	3921613	ApbA
S1062	S. aureus NCTC8325	S1062		
SAOUHSC_02740	S. aureus NCTC8325	SAOUHSC_02740	3921614	MFS_1
SAOUHSC_02741	S. aureus NCTC8325	SAOUHSC_02741	3921615	BPD_transp_1
SAOUHSC_02742	S. aureus NCTC8325	SAOUHSC_02742	3921616	OpuAC
SAOUHSC_02743	S. aureus NCTC8325	SAOUHSC_02743	3921617	BPD_transp_1
SAOUHSC_02744	S. aureus NCTC8325	SAOUHSC_02744	3921618	ABC_tran
S1063	S. aureus NCTC8325	S1063		
SAOUHSC_02745	S. aureus NCTC8325	SAOUHSC_02745	3921619	
SAOUHSC_02746	S. aureus NCTC8325	SAOUHSC_02746	3921620	
SAOUHSC_02747	S. aureus NCTC8325	SAOUHSC_02747	3921621	OmdA
SAOUHSC_02750	S. aureus NCTC8325	SAOUHSC_02750	3921622	AA_permease_2
S1064	S. aureus NCTC8325	S1064		
S1065	S. aureus NCTC8325	S1065		
SAOUHSC_02751	S. aureus NCTC8325	SAOUHSC_02751	3921623	COesterase
S1066	S. aureus NCTC8325	S1066		
SAOUHSC_02752	S. aureus NCTC8325	SAOUHSC_02752	3921624	MFS_1
S1067	S. aureus NCTC8325	S1067		
S1068	S. aureus NCTC8325	S1068		
SAOUHSC_02753	S. aureus NCTC8325	SAOUHSC_02753	3921625	UPF0014
SAOUHSC_02754	S. aureus NCTC8325	SAOUHSC_02754	3921626	ABC_tran
SAOUHSC_02755	S. aureus NCTC8325	SAOUHSC_02755	3921627	Peptidase_M42
S1069	S. aureus NCTC8325	S1069		
S1070	S. aureus NCTC8325	S1070		
SAOUHSC_02756	S. aureus NCTC8325	SAOUHSC_02756	3921628	YoeB_toxin
SAOUHSC_02757	S. aureus NCTC8325	SAOUHSC_02757	3921629	PhdYeFM_antitox
SAOUHSC_02758	S. aureus NCTC8325	SAOUHSC_02758	3921630	
SAOUHSC_02759	S. aureus NCTC8325	SAOUHSC_02759	3921631	DUF1307
S1071	S. aureus NCTC8325	S1071		
SAOUHSC_02760	S. aureus NCTC8325	SAOUHSC_02760	3921632	Glu_synthase
S1072	S. aureus NCTC8325	S1072		
SAOUHSC_02761	S. aureus NCTC8325	SAOUHSC_02761	3921633	DUF4229
S1073	S. aureus NCTC8325	S1073		
SAOUHSC_02762	S. aureus NCTC8325	SAOUHSC_02762	3921634	MFS_1
SAOUHSC_02763	S. aureus NCTC8325	SAOUHSC_02763	3921635	ABC_tran
SAOUHSC_02764	S. aureus NCTC8325	SAOUHSC_02764	3921419	ABC_tran
SAOUHSC_02765	S. aureus NCTC8325	SAOUHSC_02765	3921420	BPD_transp_1
SAOUHSC_02766	S. aureus NCTC8325	SAOUHSC_02766	3921421	BPD_transp_1
SAOUHSC_02767	S. aureus NCTC8325	SAOUHSC_02767	3921422	SBP_bac_5
S1074	S. aureus NCTC8325	S1074		
SAOUHSC_02768	S. aureus NCTC8325	SAOUHSC_02768	3921423	Staph_opine_DH
S1075	S. aureus NCTC8325	S1075		
SAOUHSC_02769	S. aureus NCTC8325	SAOUHSC_02769	3921424	Methyltransf_25
SAOUHSC_02770	S. aureus NCTC8325	SAOUHSC_02770	3921425	DAP_epimerase
S1076	S. aureus NCTC8325	S1076		
S1077	S. aureus NCTC8325	S1077		
SAOUHSC_02771	S. aureus NCTC8325	SAOUHSC_02771	3921426	
S1078	S. aureus NCTC8325	S1078		
SAOUHSC_02772	S. aureus NCTC8325	SAOUHSC_02772	3921427	adh_short_C2
S1079	S. aureus NCTC8325	S1079		
SAOUHSC_02773	S. aureus NCTC8325	SAOUHSC_02773	3921428	ABG_transport
S1080	S. aureus NCTC8325	S1080		
SAOUHSC_02774	S. aureus NCTC8325	SAOUHSC_02774	3921429	CMD
S1081	S. aureus NCTC8325	S1081		
SAOUHSC_02775	S. aureus NCTC8325	SAOUHSC_02775	3921430	DUF1433
SAOUHSC_02776	S. aureus NCTC8325	SAOUHSC_02776	3921431	DUF1433
SAOUHSC_A02635	S. aureus NCTC8325	SAOUHSC_A02635	3921710	Baculo_IE-1
SAOUHSC_02777	S. aureus NCTC8325	SAOUHSC_02777	3921432	DUF1433
S1082	S. aureus NCTC8325	S1082		
SAOUHSC_02778	S. aureus NCTC8325	SAOUHSC_02778	3921433	adh_short
S1083	S. aureus NCTC8325	S1083		
S1084	S. aureus NCTC8325	S1084		
S1085	S. aureus NCTC8325	S1085		
SAOUHSC_02779	S. aureus NCTC8325	SAOUHSC_02779	3921434	DUF1413
SAOUHSC_02780	S. aureus NCTC8325	SAOUHSC_02780	3921435	
S1086	S. aureus NCTC8325	S1086		
SAOUHSC_02781	S. aureus NCTC8325	SAOUHSC_02781	3921436	
S1087	S. aureus NCTC8325	S1087		
SAOUHSC_02782	S. aureus NCTC8325	SAOUHSC_02782	3921437	
SAOUHSC_02783	S. aureus NCTC8325	SAOUHSC_02783	3921438	DUF576
SAOUHSC_02784	S. aureus NCTC8325	SAOUHSC_02784	3921439	YycH
SAOUHSC_02785	S. aureus NCTC8325	SAOUHSC_02785	3921440	Mod_r
SAOUHSC_02786	S. aureus NCTC8325	SAOUHSC_02786	3921441	
SAOUHSC_02788	S. aureus NCTC8325	SAOUHSC_02788	3921443	DUF576
SAOUHSC_02789	S. aureus NCTC8325	SAOUHSC_02789	3921444	DUF576
S1088	S. aureus NCTC8325	S1088		
SAOUHSC_02790	S. aureus NCTC8325	SAOUHSC_02790	3921445	DUF3427
SAOUHSC_02791	S. aureus NCTC8325	SAOUHSC_02791	3921446	NUDIX
SAOUHSC_02793	S. aureus NCTC8325	SAOUHSC_02793	3921447	PGM_PMM_I
S1089	S. aureus NCTC8325	S1089		
SAOUHSC_02794	S. aureus NCTC8325	SAOUHSC_02794	3921448	DUF4064
S1090	S. aureus NCTC8325	S1090		
SAOUHSC_02795	S. aureus NCTC8325	SAOUHSC_02795	3921449	DUF1304
SAOUHSC_02796	S. aureus NCTC8325	SAOUHSC_02796	3921450	DUF2207
SAOUHSC_02797	S. aureus NCTC8325	SAOUHSC_02797	3921451	MFS_1
SAOUHSC_02798	S. aureus NCTC8325	SAOUHSC_02798	3921452	SasG_E
SAOUHSC_02799	S. aureus NCTC8325	SAOUHSC_02799	3921453	HTH_27
S1091	S. aureus NCTC8325	S1091		
SAOUHSC_02800	S. aureus NCTC8325	SAOUHSC_02800	3921454	MarR
SAOUHSC_02801	S. aureus NCTC8325	SAOUHSC_02801	3921455	NTP_transferase
S1092	S. aureus NCTC8325	S1092		
SAOUHSC_02802	S. aureus NCTC8325	SAOUHSC_02802	3921456	SdrG_C_C
SAOUHSC_02803	S. aureus NCTC8325	SAOUHSC_02803	3921457	SdrG_C_C
SAOUHSC_02804	S. aureus NCTC8325	SAOUHSC_02804	3921244	
SAOUHSC_02805	S. aureus NCTC8325	SAOUHSC_02805	3921245	DUF2813
SAOUHSC_02806	S. aureus NCTC8325	SAOUHSC_02806	3921246	GntP_permease
S1093	S. aureus NCTC8325	S1093		
SAOUHSC_02808	S. aureus NCTC8325	SAOUHSC_02808	3921247	FGGY_N
SAOUHSC_02809	S. aureus NCTC8325	SAOUHSC_02809	3921248	FCD
SAOUHSC_02810	S. aureus NCTC8325	SAOUHSC_02810	3921249	MerR_1
S1094	S. aureus NCTC8325	S1094		
SAOUHSC_02811	S. aureus NCTC8325	SAOUHSC_02811	3921250	RelA_SpoT
SAOUHSC_02812	S. aureus NCTC8325	SAOUHSC_02812	3921251	DEP
S1095	S. aureus NCTC8325	S1095		
S1096	S. aureus NCTC8325	S1096		
SAOUHSC_02813	S. aureus NCTC8325	SAOUHSC_02813	3921252	FUSC_2
S1097	S. aureus NCTC8325	S1097		
SAOUHSC_02815	S. aureus NCTC8325	SAOUHSC_02815	3921254	MFS_1
S1098	S. aureus NCTC8325	S1098		
S1099	S. aureus NCTC8325	S1099		
SAOUHSC_02816	S. aureus NCTC8325	SAOUHSC_02816	3921255	SNARE_assoc
SAOUHSC_02817	S. aureus NCTC8325	SAOUHSC_02817	3921256	
SAOUHSC_02818	S. aureus NCTC8325	SAOUHSC_02818	3921257	MFS_1
SAOUHSC_02819	S. aureus NCTC8325	SAOUHSC_02819	3921258	MarR
SAOUHSC_02820	S. aureus NCTC8325	SAOUHSC_02820	3921259	ABC_tran
SAOUHSC_02821	S. aureus NCTC8325	SAOUHSC_02821	3921260	ABC2_membrane_4
S1100	S. aureus NCTC8325	S1100		
SAOUHSC_02822	S. aureus NCTC8325	SAOUHSC_02822	3921261	FBPase_2
SAOUHSC_A02680	S. aureus NCTC8325	SAOUHSC_A02680	3921711	
S1101	S. aureus NCTC8325	S1101		
SAOUHSC_02823	S. aureus NCTC8325	SAOUHSC_02823	3921262	
S1102	S. aureus NCTC8325	S1102		
SAOUHSC_02824	S. aureus NCTC8325	SAOUHSC_02824	3921263	Abhydrolase_2
SAOUHSC_02825	S. aureus NCTC8325	SAOUHSC_02825	3921264	Glyoxalase
SAOUHSC_02826	S. aureus NCTC8325	SAOUHSC_02826	3921265	MarR
SAOUHSC_02827	S. aureus NCTC8325	SAOUHSC_02827	3921266	Acetyltransf_CG
SAOUHSC_02828	S. aureus NCTC8325	SAOUHSC_02828	3921267	Glyoxalase
SAOUHSC_02829	S. aureus NCTC8325	SAOUHSC_02829	3921268	Nitroreductase
S1103	S. aureus NCTC8325	S1103		
SAOUHSC_02830	S. aureus NCTC8325	SAOUHSC_02830	3921269	2-Hacid_dh_C
SAOUHSC_02831	S. aureus NCTC8325	SAOUHSC_02831	3921270	Hydrolase_3
S1104	S. aureus NCTC8325	S1104		
SAOUHSC_02832	S. aureus NCTC8325	SAOUHSC_02832	3921271	ABC_tran
SAOUHSC_02833	S. aureus NCTC8325	SAOUHSC_02833	3921272	
SAOUHSC_02834	S. aureus NCTC8325	SAOUHSC_02834	3921273	Sortase
SAOUHSC_02836	S. aureus NCTC8325	SAOUHSC_02836	3921274	Acetyltransf_4
S1105	S. aureus NCTC8325	S1105		
SAOUHSC_02837	S. aureus NCTC8325	SAOUHSC_02837	3921275	
SAOUHSC_02838	S. aureus NCTC8325	SAOUHSC_02838	3921276	
SAOUHSC_02839	S. aureus NCTC8325	SAOUHSC_02839	3921277	SDH_alpha
SAOUHSC_02840	S. aureus NCTC8325	SAOUHSC_02840	3921278	SDH_beta
SAOUHSC_02841	S. aureus NCTC8325	SAOUHSC_02841	3921279	PTS_EIIC_2
S1106	S. aureus NCTC8325	S1106		
S1107	S. aureus NCTC8325	S1107		
SAOUHSC_02842	S. aureus NCTC8325	SAOUHSC_02842	3921280	
S1108	S. aureus NCTC8325	S1108		
S1109	S. aureus NCTC8325	S1109		
SAOUHSC_02843	S. aureus NCTC8325	SAOUHSC_02843	3921281	EamA
SAOUHSC_02844	S. aureus NCTC8325	SAOUHSC_02844	3921282	Abhydrolase_3
S1110	S. aureus NCTC8325	S1110		
SAOUHSC_02845	S. aureus NCTC8325	SAOUHSC_02845	3921519	Thioredoxin
SAOUHSC_02846	S. aureus NCTC8325	SAOUHSC_02846	3921520	4HBT_2
S1111	S. aureus NCTC8325	S1111		
SAOUHSC_02848	S. aureus NCTC8325	SAOUHSC_02848	3921521	PTS_EIIC
S1112	S. aureus NCTC8325	S1112		
SAOUHSC_02849	S. aureus NCTC8325	SAOUHSC_02849	3921522	TPP_enzyme_C
SAOUHSC_02850	S. aureus NCTC8325	SAOUHSC_02850	3921523	LrgB
SAOUHSC_02851	S. aureus NCTC8325	SAOUHSC_02851	3921524	LrgA
SAOUHSC_02852	S. aureus NCTC8325	SAOUHSC_02852	3921525	LysR_substrate
S1113	S. aureus NCTC8325	S1113		
SAOUHSC_02853	S. aureus NCTC8325	SAOUHSC_02853	3921526	YozE_SAM_like
S1114	S. aureus NCTC8325	S1114		
SAOUHSC_02855	S. aureus NCTC8325	SAOUHSC_02855	3921527	CHAP
S1115	S. aureus NCTC8325	S1115		
SAOUHSC_02856	S. aureus NCTC8325	SAOUHSC_02856	3921528	
S1116	S. aureus NCTC8325	S1116		
SAOUHSC_02857	S. aureus NCTC8325	SAOUHSC_02857	3921529	
S1117	S. aureus NCTC8325	S1117		
SAOUHSC_02858	S. aureus NCTC8325	SAOUHSC_02858	3921530	
S1118	S. aureus NCTC8325	S1118		
SAOUHSC_02859	S. aureus NCTC8325	SAOUHSC_02859	3921531	HMG-CoA_red
S1119	S. aureus NCTC8325	S1119		
S1120	S. aureus NCTC8325	S1120		
SAOUHSC_02860	S. aureus NCTC8325	SAOUHSC_02860	3921532	HMG_CoA_synt_C
S1121	S. aureus NCTC8325	S1121		
SAOUHSC_02861	S. aureus NCTC8325	SAOUHSC_02861	3921533	DNA_binding_1
S1122	S. aureus NCTC8325	S1122		
SAOUHSC_02862	S. aureus NCTC8325	SAOUHSC_02862	3921534	AAA_2
SAOUHSC_02863	S. aureus NCTC8325	SAOUHSC_02863	3921535	P12
SAOUHSC_02864	S. aureus NCTC8325	SAOUHSC_02864	3921536	FeoB_N
SAOUHSC_02865	S. aureus NCTC8325	SAOUHSC_02865	3921537	FeoA
SAOUHSC_02866	S. aureus NCTC8325	SAOUHSC_02866	3921538	MMPL
S1123	S. aureus NCTC8325	S1123		
S1124	S. aureus NCTC8325	S1124		
SAOUHSC_02867	S. aureus NCTC8325	SAOUHSC_02867	3921539	TetR_N
SAOUHSC_02868	S. aureus NCTC8325	SAOUHSC_02868	3921540	DUF3792
SAOUHSC_02869	S. aureus NCTC8325	SAOUHSC_02869	3921541	Aldedh
S1125	S. aureus NCTC8325	S1125		
SAOUHSC_02871	S. aureus NCTC8325	SAOUHSC_02871	3921542	Mac
SAOUHSC_02872	S. aureus NCTC8325	SAOUHSC_02872	3921543	
S1126	S. aureus NCTC8325	S1126		
SAOUHSC_02873	S. aureus NCTC8325	SAOUHSC_02873	3921544	E1-E2_ATPase
S1127	S. aureus NCTC8325	S1127		
SAOUHSC_02874	S. aureus NCTC8325	SAOUHSC_02874	3921545	HMA
SAOUHSC_02875	S. aureus NCTC8325	SAOUHSC_02875	3921546	2-Hacid_dh_C
SAOUHSC_02876	S. aureus NCTC8325	SAOUHSC_02876	3921547	Aminotran_1_2
S1128	S. aureus NCTC8325	S1128		
S1129	S. aureus NCTC8325	S1129		
SAOUHSC_02877	S. aureus NCTC8325	SAOUHSC_02877	3921548	Amino_oxidase
SAOUHSC_02879	S. aureus NCTC8325	SAOUHSC_02879	3921549	SQS_PSY
SAOUHSC_02880	S. aureus NCTC8325	SAOUHSC_02880	3921550	Glycos_transf_2
SAOUHSC_02881	S. aureus NCTC8325	SAOUHSC_02881	3921551	Amino_oxidase
SAOUHSC_02882	S. aureus NCTC8325	SAOUHSC_02882	3921552	Peptidase_S80
S1130	S. aureus NCTC8325	S1130		
SAOUHSC_02883	S. aureus NCTC8325	SAOUHSC_02883	3921553	CHAP
S1131	S. aureus NCTC8325	S1131		
SAOUHSC_02885	S. aureus NCTC8325	SAOUHSC_02885	3921554	Acyl_transf_3
S1132	S. aureus NCTC8325	S1132		
SAOUHSC_02886	S. aureus NCTC8325	SAOUHSC_02886	3921555	Acetyltransf_10
S1133	S. aureus NCTC8325	S1133		
SAOUHSC_02887	S. aureus NCTC8325	SAOUHSC_02887	3921556	SLT
S1134	S. aureus NCTC8325	S1134		
S1135	S. aureus NCTC8325	S1135		
SAOUHSC_02888	S. aureus NCTC8325	SAOUHSC_02888	3921557	PTS_EIIC_2
S1136	S. aureus NCTC8325	S1136		
SAOUHSC_02889	S. aureus NCTC8325	SAOUHSC_02889	3921341	
SAOUHSC_02890	S. aureus NCTC8325	SAOUHSC_02890	3921342	
SAOUHSC_02891	S. aureus NCTC8325	SAOUHSC_02891	3921343	TetR_N
SAOUHSC_02892	S. aureus NCTC8325	SAOUHSC_02892	3921344	
SAOUHSC_02893	S. aureus NCTC8325	SAOUHSC_02893	3921345	DUF896
SAOUHSC_02894	S. aureus NCTC8325	SAOUHSC_02894	3921346	Glyoxalase
SAOUHSC_02895	S. aureus NCTC8325	SAOUHSC_02895	3921347	NmrA
SAOUHSC_02896	S. aureus NCTC8325	SAOUHSC_02896	3921348	DUF2316
S1137	S. aureus NCTC8325	S1137		
SAOUHSC_02897	S. aureus NCTC8325	SAOUHSC_02897	3921349	TetR_N
SAOUHSC_02898	S. aureus NCTC8325	SAOUHSC_02898	3921350	adh_short
S1138	S. aureus NCTC8325	S1138		
SAOUHSC_02899	S. aureus NCTC8325	SAOUHSC_02899	3921351	Amidohydro_2
SAOUHSC_02900	S. aureus NCTC8325	SAOUHSC_02900	3921352	Abhydrolase_1
S1139	S. aureus NCTC8325	S1139		
SAOUHSC_02901	S. aureus NCTC8325	SAOUHSC_02901	3921353	cobW
S1140	S. aureus NCTC8325	S1140		
SAOUHSC_02902	S. aureus NCTC8325	SAOUHSC_02902	3921354	
SAOUHSC_02904	S. aureus NCTC8325	SAOUHSC_02904	3921356	Pyr_redox_3
S1141	S. aureus NCTC8325	S1141		
S1142	S. aureus NCTC8325	S1142		
